index,value
748048,45.100006103515625
748049,45.100006103515625
748050,45.100006103515625
748051,45.100006103515625
748052,45.100006103515625
748053,45.100006103515625
748054,45.100006103515625
748055,45.100006103515625
748056,45.100006103515625
748057,45.100006103515625
748058,45.100006103515625
748059,6.2100067138671875
748060,45.100006103515625
748061,45.100006103515625
748062,6.2100067138671875
748063,45.100006103515625
748064,45.100006103515625
748065,45.100006103515625
748066,45.100006103515625
748067,45.100006103515625
748068,45.100006103515625
748069,45.100006103515625
748070,45.100006103515625
748071,45.100006103515625
748072,45.100006103515625
748073,45.100006103515625
748074,45.100006103515625
748075,45.100006103515625
748076,45.100006103515625
748101,45.100006103515625
748102,45.100006103515625
748104,45.100006103515625
748105,45.100006103515625
748106,45.100006103515625
748107,45.100006103515625
748108,45.100006103515625
748109,45.100006103515625
748110,45.100006103515625
748111,45.100006103515625
748112,45.100006103515625
748121,45.100006103515625
748122,45.100006103515625
748201,90.60000610351562
748202,90.60000610351562
748203,90.60000610351562
748204,90.60000610351562
748205,90.60000610351562
748206,90.60000610351562
748207,90.60000610351562
748208,90.60000610351562
748209,90.60000610351562
748210,90.60000610351562
748211,90.60000610351562
748212,51.69999694824219
748213,51.69999694824219
748214,51.69999694824219
748215,54.600006103515625
748216,90.60000610351562
748217,90.60000610351562
748218,90.60000610351562
748219,90.60000610351562
748220,90.60000610351562
748221,90.60000610351562
748222,90.60000610351562
748223,90.60000610351562
748231,51.69999694824219
748232,90.60000610351562
748301,85.5
748302,85.5
748303,85.5
748304,85.5
748305,85.5
748306,54.600006103515625
748308,85.5
748309,85.5
748310,85.5
748311,85.5
748312,85.5
748313,85.5
748314,85.5
748315,85.5
748316,85.5
748317,85.5
748318,19.040000915527344
748319,113.39999389648438
748321,113.39999389648438
748322,85.5
748323,85.5
748324,85.5
748325,54.600006103515625
748326,85.5
748327,85.5
748328,85.5
748329,85.5
748330,85.5
748331,85.5
748332,85.5
748333,85.5
748334,85.5
748335,85.5
748336,85.5
748337,85.5
748338,85.5
748339,85.5
748340,85.5
748341,85.5
748342,85.5
748343,85.5
748344,85.5
748345,85.5
748346,85.5
748347,85.5
748349,85.5
748350,85.5
748351,85.5
748352,85.5
748353,85.5
748354,85.5
748355,85.5
748356,85.5
748357,85.5
748358,85.5
748359,85.5
748361,85.5
748362,85.5
748363,85.5
748364,85.5
748371,85.5
748372,54.600006103515625
748373,85.5
748374,85.5
748401,16.959999084472656
748402,16.959999084472656
748403,16.959999084472656
748404,16.959999084472656
748405,16.959999084472656
748406,16.959999084472656
748407,16.959999084472656
748408,16.959999084472656
748409,16.959999084472656
748410,16.959999084472656
748411,16.959999084472656
748412,16.959999084472656
748413,16.959999084472656
748414,16.959999084472656
748415,16.959999084472656
748416,16.959999084472656
748417,16.959999084472656
748418,16.959999084472656
748419,16.959999084472656
748420,16.959999084472656
748421,16.959999084472656
748422,16.959999084472656
748423,16.959999084472656
748424,16.959999084472656
748425,16.959999084472656
748426,16.959999084472656
748427,16.959999084472656
748428,16.959999084472656
748429,16.959999084472656
748430,16.959999084472656
748431,16.959999084472656
748432,16.959999084472656
748433,16.959999084472656
748434,16.959999084472656
748435,16.959999084472656
748436,16.959999084472656
748437,16.959999084472656
748438,16.959999084472656
748439,16.959999084472656
748440,16.959999084472656
748442,16.959999084472656
748443,16.959999084472656
748444,16.959999084472656
748445,16.959999084472656
748446,16.959999084472656
748447,16.959999084472656
748448,16.959999084472656
748449,16.959999084472656
748450,16.959999084472656
748451,16.959999084472656
748452,16.959999084472656
748453,16.959999084472656
748454,16.959999084472656
748455,16.959999084472656
748456,16.959999084472656
748457,16.959999084472656
748458,16.959999084472656
748459,16.959999084472656
748460,16.959999084472656
748461,16.959999084472656
748462,16.959999084472656
748463,16.959999084472656
748464,16.959999084472656
748465,16.959999084472656
748467,16.959999084472656
748468,16.959999084472656
748469,16.959999084472656
748470,16.959999084472656
748471,16.959999084472656
748472,16.959999084472656
748473,16.959999084472656
748474,16.959999084472656
748475,16.959999084472656
748476,16.959999084472656
748477,16.959999084472656
748478,16.959999084472656
748479,16.959999084472656
748480,16.959999084472656
748481,16.959999084472656
748482,16.959999084472656
748483,16.959999084472656
748484,16.959999084472656
748485,16.959999084472656
748486,16.959999084472656
748487,16.959999084472656
748488,16.959999084472656
748489,16.959999084472656
748490,16.959999084472656
748491,16.959999084472656
748492,16.959999084472656
748493,16.959999084472656
748494,16.959999084472656
748495,16.959999084472656
748497,16.959999084472656
748498,16.959999084472656
748499,16.959999084472656
748603,1.9799995422363281
748604,1.9799995422363281
748605,1.9799995422363281
748607,325.3999938964844
748608,333.70001220703125
748609,333.5
748610,324.5
748611,324.5
748612,1.9799995422363281
748613,1.9799995422363281
748614,1.9799995422363281
748615,1.9799995422363281
748616,324.5
748617,333.70001220703125
748618,324.5
748619,1.9799995422363281
748620,1.9799995422363281
748621,1.9799995422363281
748622,1.9799995422363281
748623,1.9799995422363281
748624,1.9799995422363281
748631,324.5
748632,1.9799995422363281
748633,1.9799995422363281
748801,4.840003967285156
748802,4.840003967285156
748803,4.840003967285156
748804,4.840003967285156
748805,4.840003967285156
748811,4.840003967285156
748812,4.840003967285156
748813,4.840003967285156
748814,4.840003967285156
748815,4.840003967285156
750901,0.0
751201,0.0
751301,0.0
751302,0.0
751303,0.0
756001,0.0
756002,7.62939453125e-06
756101,0.0
756102,0.0
756103,0.0
756104,0.0
756201,0.0
756202,0.0
756203,7.62939453125e-06
756204,7.62939453125e-06
756301,0.0
758001,0.0
758002,0.0
758003,0.0
758004,0.0
758005,0.0
758006,0.0
758007,0.0
758008,0.0
758009,0.0
758010,0.0
758011,0.0
758012,0.0
758013,0.0
758014,0.0
758015,0.0
758016,0.0
758017,0.0
758018,0.0
758019,0.0
758101,0.0
758102,0.0
758103,0.0
758104,0.0
758105,0.0
758106,0.0
758107,0.0
758108,0.0
758109,0.0
758110,0.0
758111,0.0
758112,0.0
758113,0.0
758114,0.0
758115,0.0
758116,0.0
758117,0.0
758118,0.0
758201,0.0
758202,0.0
758203,0.0
758301,0.0
758302,0.0
758303,0.0
758304,0.0
758305,0.0
758306,0.0
758401,0.0
758601,0.0
758602,0.0
758603,0.0
758604,0.0
758605,0.0
758606,0.0
758607,0.0
797001,3.5
797002,3.5
797003,3.5
797004,3.5
797005,3.5
797006,3.5
797007,3.5
798001,3.5
798002,3.5
798003,3.5
798004,3.5
798005,3.5
798006,3.5
798007,3.5
798008,3.5
798009,3.5
798010,3.5
798011,3.5
798012,3.5
798013,3.5
798014,3.5
798015,3.5
798016,3.5
798017,3.5
798018,3.5
798019,3.5
798020,3.5
798021,3.5
798022,3.5
798023,3.5
798024,3.5
798025,3.5
798026,3.5
798027,3.5
798028,3.5
798029,3.5
798030,3.5
798031,3.5
798032,3.5
798033,3.5
798034,3.5
798035,3.5
798036,3.5
798037,3.5
798038,3.5
798039,3.5
798040,3.5
798041,3.5
798042,3.5
798043,3.5
798044,3.5
798045,3.5
798046,3.5
798047,3.5
798048,3.5
798049,3.5
798050,3.5
798051,3.5
798052,3.5
798053,3.5
798054,3.5
798055,3.5
798056,3.5
798057,3.5
798058,3.5
798059,3.5
798060,3.5
798061,3.5
798062,3.5
798063,3.5
798064,3.5
798065,3.5
798066,3.5
798067,3.5
798068,3.5
798069,3.5
798070,3.5
798071,3.5
798072,3.5
798073,3.5
798074,3.5
798075,3.5
798076,3.5
798077,3.5
798078,3.5
798079,3.5
798080,3.5
798081,3.5
798082,3.5
798083,3.5
798084,3.5
798085,3.5
798086,3.5
798087,3.5
798088,3.5
798089,3.5
798090,3.5
798091,3.5
798092,3.5
798093,3.5
798094,3.5
798095,3.5
798096,3.5
798097,3.5
798098,3.5
798099,3.5
881401,0.0
881402,0.0
881403,0.0
881404,0.0
881405,7.62939453125e-06
881406,7.62939453125e-06
881407,7.62939453125e-06
881408,7.62939453125e-06
881409,0.0
881410,0.0
886001,0.0
886002,0.0
886003,0.0
886004,0.0
886005,0.0
886006,0.0
886007,0.0
886008,0.0
886011,0.0
886101,0.0
886102,0.0
886103,0.0
886104,0.0
886105,0.0
886106,0.0
886107,0.0
886108,0.0
886109,0.0
886110,0.0
886111,0.0
886112,0.0
886113,7.62939453125e-06
886114,0.0
886115,0.0
886116,0.0
886117,0.0
886118,0.0
886119,0.0
886120,0.0
886121,0.0
886122,7.62939453125e-06
886123,0.0
886124,0.0
886125,0.0
886131,0.0
886132,0.0
886201,0.0
886202,0.0
886203,0.0
886204,0.0
886205,0.0
886206,0.0
886207,0.0
886208,0.0
886209,0.0
886210,0.0
886211,0.0
886212,0.0
886213,0.0
886301,0.0
886302,0.0
886303,0.0
886304,0.0
886305,0.0
886306,0.0
886307,0.0
886308,0.0
886309,0.0
886311,0.0
886312,0.0
886401,7.62939453125e-06
886402,0.0
886403,0.0
886404,0.0
886405,0.0
886406,0.0
886407,0.0
886408,0.0
886411,0.0
887002,7.62939453125e-06
887004,0.0
887005,0.0
887006,0.0
887007,0.0
887008,0.0
887009,0.0
887010,0.0
887011,0.0
887012,0.0
887013,0.0
887014,0.0
887015,0.0
887016,0.0
887017,0.0
887018,0.0
887019,0.0
887020,0.0
887021,0.0
887022,0.0
887023,0.0
887024,0.0
887025,0.0
887026,0.0
887027,0.0
887028,0.0
887029,0.0
887030,0.0
887031,0.0
887032,0.0
887033,0.0
887034,0.0
887035,0.0
887036,0.0
887037,0.0
887038,0.0
887039,0.0
887040,0.0
887041,0.0
887042,0.0
887043,0.0
887044,0.0
887045,0.0
887046,0.0
887047,0.0
887048,0.0
887049,0.0
887050,0.0
887051,0.0
887052,0.0
887053,0.0
887054,0.0
887055,7.62939453125e-06
887056,7.62939453125e-06
887057,0.0
887058,0.0
887059,0.0
887060,0.0
887061,0.0
887062,7.62939453125e-06
887063,7.62939453125e-06
887064,7.62939453125e-06
887065,0.0
887066,0.0
887067,0.0
887068,0.0
887069,0.0
887070,7.62939453125e-06
887071,0.0
887072,0.0
887081,0.0
887082,0.0
887083,0.0
887084,0.0
887085,0.0
888001,0.0
888003,0.0
888004,0.0
888005,0.0
888006,0.0
888007,0.0
888008,0.0
888009,0.0
888010,0.0
888012,0.0
888013,0.0
888014,0.0
888015,0.0
888016,0.0
888017,0.0
888018,0.0
888019,0.0
888020,0.0
888021,0.0
888022,0.0
888023,0.0
888024,0.0
888025,0.0
888026,0.0
888027,0.0
888028,0.0
888029,0.0
888030,0.0
888031,0.0
888032,0.0
888033,0.0
888034,0.0
888035,0.0
888036,0.0
888037,0.0
888038,0.0
888039,0.0
888040,0.0
888041,0.0
888042,0.0
888043,0.0
888044,0.0
888045,0.0
888046,0.0
888047,0.0
888048,0.0
888049,0.0
888050,0.0
888051,0.0
888053,0.0
888054,0.0
888055,0.0
888056,0.0
888057,0.0
888058,0.0
888059,0.0
888060,0.0
888061,0.0
888062,0.0
888063,0.0
888064,0.0
888065,0.0
888066,0.0
888067,0.0
888068,0.0
888069,0.0
888070,0.0
888071,0.0
888072,0.0
888073,0.0
888074,0.0
888075,0.0
888076,0.0
888077,0.0
888078,0.0
888079,0.0
888080,0.0
888081,0.0
888082,0.0
888083,0.0
888084,0.0
888085,0.0
888086,0.0
888087,0.0
888088,0.0
888089,0.0
888090,0.0
888092,0.0
888093,0.0
888094,0.0
888095,0.0
888096,0.0
888097,0.0
888098,0.0
888099,0.0
888101,7.62939453125e-06
888102,7.62939453125e-06
888103,7.62939453125e-06
888104,7.62939453125e-06
888105,7.62939453125e-06
888106,7.62939453125e-06
888107,7.62939453125e-06
888108,7.62939453125e-06
888109,7.62939453125e-06
888110,7.62939453125e-06
888111,0.0
888112,0.0
888113,7.62939453125e-06
888114,7.62939453125e-06
888115,7.62939453125e-06
888116,0.0
888117,7.62939453125e-06
888201,0.0
888202,0.0
888203,0.0
888204,0.0
888205,0.0
888206,0.0
888207,0.0
888208,0.0
888209,0.0
888210,0.0
888211,0.0
888302,0.0
888303,0.0
888304,0.0
888305,0.0
888306,0.0
888307,0.0
888308,0.0
888309,0.0
888310,0.0
888311,0.0
888312,0.0
888313,0.0
888314,0.0
888315,0.0
888316,0.0
888317,0.0
888318,0.0
888319,0.0
888320,0.0
888321,0.0
888322,0.0
888323,0.0
888324,0.0
888325,0.0
888326,0.0
888331,0.0
888332,0.0
888401,0.0
888402,0.0
888403,0.0
888404,0.0
888405,0.0
888406,0.0
888407,0.0
888408,0.0
888409,0.0
888410,0.0
888502,0.0
888503,0.0
888504,0.0
888505,0.0
888506,0.0
888507,0.0
888508,0.0
888509,0.0
888510,0.0
888511,0.0
888512,0.0
888513,0.0
888514,0.0
888515,0.0
888516,0.0
888517,0.0
888518,0.0
888521,0.0
888522,0.0
888523,0.0
888524,0.0
890401,0.0
890402,0.0
890403,0.0
890404,0.0
890405,0.0
890406,0.0
890701,0.0
890702,0.0
890703,0.0
890704,0.0
890705,0.0
890706,0.0
890707,0.0
890708,0.0
890709,0.0
890710,0.0
890711,0.0
890712,0.0
890713,0.0
890720,0.0
890721,0.0
890722,0.0
890724,0.0
890725,0.0
890726,0.0
890727,0.0
890728,0.0
890729,0.0
890730,0.0
890731,0.0
890732,0.0
890733,0.0
890741,0.0
890742,0.0
890743,0.0
890744,0.0
890745,0.0
890746,0.0
891701,7.62939453125e-06
891702,7.62939453125e-06
891703,7.62939453125e-06
891704,7.62939453125e-06
891705,0.0
891706,0.0
891707,7.62939453125e-06
891708,7.62939453125e-06
891709,0.0
891710,0.0
891711,7.62939453125e-06
891712,7.62939453125e-06
891713,7.62939453125e-06
891721,7.62939453125e-06
891722,0.0
891723,7.62939453125e-06
896001,0.0
896002,0.0
896004,0.0
896005,0.0
896006,0.0
896007,0.0
896011,0.0
896012,0.0
896013,0.0
896101,0.0
896102,0.0
896103,0.0
896104,0.0
896105,0.0
896106,0.0
896107,0.0
896108,0.0
896109,0.0
896110,0.0
896111,0.0
896121,0.0
896122,0.0
896201,0.0
896202,0.0
896203,0.0
896204,0.0
896205,0.0
896206,0.0
896211,0.0
897001,0.0
897002,0.0
897003,0.0
897004,0.0
897005,0.0
897006,0.0
897007,0.0
897008,0.0
897009,0.0
897010,0.0
897011,0.0
897012,0.0
897013,0.0
897014,0.0
897015,0.0
897016,0.0
897017,0.0
897018,0.0
897019,0.0
897020,0.0
897021,0.0
897022,0.0
897023,0.0
897024,0.0
897025,0.0
897026,0.0
897027,0.0
897028,0.0
897029,0.0
897030,0.0
897031,0.0
897032,0.0
897033,0.0
897034,0.0
897035,0.0
897036,0.0
897037,0.0
897038,0.0
897039,0.0
897040,7.62939453125e-06
897041,7.62939453125e-06
897043,0.0
897044,0.0
897045,0.0
897046,0.0
897047,0.0
897048,0.0
897049,0.0
897050,0.0
897051,0.0
897052,0.0
897053,0.0
897054,0.0
897055,0.0
897056,0.0
897057,0.0
897058,0.0
897059,0.0
897060,0.0
897061,0.0
897062,0.0
897063,0.0
897064,0.0
897065,0.0
897066,0.0
897067,0.0
897068,0.0
897069,0.0
897070,0.0
897071,0.0
897072,7.62939453125e-06
898001,0.0
898002,0.0
898003,0.0
898004,0.0
898005,0.0
898006,0.0
898007,0.0
898008,0.0
898009,0.0
898010,0.0
898011,0.0
898012,0.0
898013,0.0
898014,0.0
898015,0.0
898016,0.0
898017,0.0
898018,0.0
898019,0.0
898020,0.0
898021,0.0
898022,0.0
898023,0.0
898024,0.0
898025,0.0
898026,0.0
898027,0.0
898028,0.0
898029,0.0
898030,0.0
898031,0.0
898032,0.0
898033,0.0
898034,0.0
898035,0.0
898036,0.0
898037,0.0
898038,0.0
898039,0.0
898040,0.0
898041,0.0
898042,0.0
898043,0.0
898044,0.0
898045,0.0
898046,0.0
898047,0.0
898048,0.0
898049,0.0
898051,0.0
898052,0.0
898053,0.0
898055,0.0
898056,0.0
898057,0.0
898058,0.0
898059,0.0
898060,0.0
898061,0.0
898062,0.0
898063,0.0
898064,0.0
898065,0.0
898066,0.0
898067,0.0
898068,0.0
898069,0.0
898071,0.0
898072,0.0
898073,0.0
898074,0.0
898075,0.0
898076,0.0
898077,0.0
898079,0.0
898080,0.0
898081,0.0
898082,0.0
898083,0.0
898084,0.0
898085,0.0
898086,0.0
898088,0.0
898089,0.0
898090,0.0
898091,0.0
898092,0.0
898093,0.0
898094,0.0
898095,0.0
898096,0.0
898097,0.0
898098,0.0
898099,0.0
898101,7.62939453125e-06
898102,7.62939453125e-06
898103,7.62939453125e-06
898104,7.62939453125e-06
898105,7.62939453125e-06
898106,7.62939453125e-06
898107,7.62939453125e-06
898108,7.62939453125e-06
898109,7.62939453125e-06
898110,7.62939453125e-06
898111,0.0
898112,7.62939453125e-06
898113,0.0
898114,0.0
898115,7.62939453125e-06
898116,7.62939453125e-06
898117,7.62939453125e-06
898118,7.62939453125e-06
898121,7.62939453125e-06
898122,7.62939453125e-06
898123,7.62939453125e-06
898124,7.62939453125e-06
898125,7.62939453125e-06
898126,7.62939453125e-06
898127,7.62939453125e-06
898128,7.62939453125e-06
898129,7.62939453125e-06
898201,7.62939453125e-06
898202,0.0
898203,0.0
898204,0.0
898205,0.0
898206,0.0
898207,0.0
898208,0.0
898209,7.62939453125e-06
898210,0.0
898211,0.0
898212,0.0
898221,7.62939453125e-06
898301,0.0
898302,0.0
898303,0.0
898304,0.0
898305,0.0
898306,0.0
898307,0.0
898308,0.0
898309,0.0
898310,0.0
898311,0.0
898312,0.0
898313,0.0
898314,0.0
898315,0.0
898316,0.0
898317,0.0
898318,0.0
898319,0.0
898320,0.0
898321,0.0
898322,0.0
898323,0.0
898324,0.0
898325,0.0
898326,0.0
898327,0.0
898328,0.0
898329,0.0
898330,0.0
898331,0.0
898332,0.0
898333,0.0
898334,0.0
898341,0.0
898342,0.0
898343,0.0
898401,0.0
898402,0.0
898403,0.0
898404,0.0
898405,0.0
898406,0.0
898407,0.0
898408,0.0
898409,0.0
898410,0.0
898411,0.0
898412,0.0
898421,0.0
986021,3.5
986031,3.5
986221,3.5
986231,3.70001220703125
986371,3.5
986431,3.5
986432,3.5
986601,3.5
986611,3.5
986621,3.5
986631,3.5
986632,3.5
986801,3.5
986802,3.5
986803,3.5
986811,3.5
986812,3.5
986821,3.5
986831,3.5
986832,3.5
986833,3.5
986834,3.5
986841,3.5
986851,3.5
986861,3.5
986862,3.5
986863,3.5
986864,3.5
987151,3.5
987301,3.5
987302,3.5
987303,3.5
987371,3.5
987372,3.5
987601,3.5
987611,3.5
987621,3.5
987631,3.5
987632,3.5
987641,3.5
987642,3.5
987651,3.5
987661,3.5
987801,3.5
987802,3.5
987803,3.5
987804,3.5
987811,3.5
987821,3.5
987822,3.5
987823,3.5
987831,3.5
987841,3.5
987842,3.5
987843,3.5
987851,3.5
990211,7.0
990231,7.0
990232,7.0
990261,7.0
990291,7.0
990311,7.0
990341,7.0
990391,7.0
990392,7.0
990393,7.0
990611,7.0
990612,7.0
990621,7.0
990801,7.0
990802,7.0
990803,7.0
990811,7.0
990812,7.0
990813,7.0
990821,7.0
990831,7.0
990832,7.0
990833,7.0
990841,7.0
990842,7.0
990851,7.0
990852,7.0
991011,23.0
991041,23.0
991211,23.0
991212,23.0
991321,23.0
991611,23.0
991612,23.0
991613,23.0
991801,23.0
991802,23.0
991803,23.0
991804,23.0
991811,23.0
991812,23.0
991813,23.0
991821,23.0
991822,23.0
991823,23.0
991824,23.0
991831,23.0
991832,23.0
991833,23.0
991841,23.0
991842,23.0
991843,23.0
991844,23.0
